Emotion,Word,Count,Percentage
fear,displaced,1,0.0017653808809250594
fear,dissolution,1,0.0017653808809250594
fear,doubt,3,0.005296142642775179
fear,dying,6,0.010592285285550358
fear,emergency,14,0.024715332332950837
fear,endless,1,0.0017653808809250594
fear,enemy,1,0.0017653808809250594
fear,enforce,4,0.007061523523700238
fear,epidemic,2,0.003530761761850119
fear,examination,1,0.0017653808809250594
fear,exclusion,2,0.003530761761850119
fear,expose,2,0.003530761761850119
fear,expulsion,7,0.012357666166475418
fear,failing,1,0.0017653808809250594
fear,failure,16,0.02824609409480095
fear,falter,1,0.0017653808809250594
fear,fatal,2,0.003530761761850119
fear,fear,7,0.012357666166475418
fear,feeling,3,0.005296142642775179
fear,fight,7,0.012357666166475418
fear,fire,5,0.008826904404625299
fear,firearms,1,0.0017653808809250594
fear,fled,3,0.005296142642775179
fear,flee,1,0.0017653808809250594
fear,flood,8,0.014123047047400476
fear,flying,4,0.007061523523700238
fear,force,10,0.017653808809250597
fear,forced,3,0.005296142642775179
fear,forgotten,2,0.003530761761850119
fear,god,4,0.007061523523700238
fear,government,143,0.2524494659722835
fear,grave,2,0.003530761761850119
fear,guard,1,0.0017653808809250594
fear,harm,5,0.008826904404625299
fear,hate,3,0.005296142642775179
fear,hatred,9,0.015888427928325535
fear,hearing,9,0.015888427928325535
fear,helpless,1,0.0017653808809250594
fear,helplessness,1,0.0017653808809250594
fear,hesitation,2,0.003530761761850119
fear,hiding,1,0.0017653808809250594
fear,highest,6,0.010592285285550358
fear,holocaust,3,0.005296142642775179
fear,homeless,1,0.0017653808809250594
fear,honest,12,0.021184570571100715
fear,hopeless,1,0.0017653808809250594
fear,horror,4,0.007061523523700238
fear,horrors,3,0.005296142642775179
fear,hospital,6,0.010592285285550358
fear,hostage,1,0.0017653808809250594
fear,hurting,1,0.0017653808809250594
fear,hysteria,7,0.012357666166475418
fear,ill,16,0.02824609409480095
fear,illegal,9,0.015888427928325535
fear,illness,2,0.003530761761850119
fear,immoral,1,0.0017653808809250594
fear,impending,2,0.003530761761850119
fear,imprisoned,1,0.0017653808809250594
fear,imprisonment,4,0.007061523523700238
fear,indoctrination,1,0.0017653808809250594
fear,inequality,1,0.0017653808809250594
fear,infection,4,0.007061523523700238
fear,inflation,20,0.035307617618501194
fear,injured,2,0.003530761761850119
fear,insecurity,1,0.0017653808809250594
fear,insolvency,2,0.003530761761850119
fear,insolvent,1,0.0017653808809250594
fear,insulting,1,0.0017653808809250594
fear,intimidate,2,0.003530761761850119
fear,intimidation,2,0.003530761761850119
fear,journey,1,0.0017653808809250594
fear,kill,2,0.003530761761850119
fear,lawyer,3,0.005296142642775179
fear,lethal,1,0.0017653808809250594
fear,lines,4,0.007061523523700238
fear,lose,8,0.014123047047400476
fear,loss,6,0.010592285285550358
fear,loyal,2,0.003530761761850119
fear,madman,1,0.0017653808809250594
fear,madness,4,0.007061523523700238
fear,manipulation,2,0.003530761761850119
fear,marry,3,0.005296142642775179
fear,martyrdom,1,0.0017653808809250594
fear,massacre,4,0.007061523523700238
fear,measles,1,0.0017653808809250594
fear,medical,4,0.007061523523700238
fear,military,17,0.03001147497572601
fear,misconception,1,0.0017653808809250594
fear,misery,1,0.0017653808809250594
fear,missile,2,0.003530761761850119
fear,missing,2,0.003530761761850119
fear,moan,2,0.003530761761850119
fear,mob,2,0.003530761761850119
fear,monster,3,0.005296142642775179
fear,monstrosity,2,0.003530761761850119
fear,mortgage,2,0.003530761761850119
fear,murder,5,0.008826904404625299
fear,murderer,3,0.005296142642775179
fear,omen,2,0.003530761761850119
fear,operation,6,0.010592285285550358
fear,opponent,3,0.005296142642775179
fear,opposed,1,0.0017653808809250594
fear,outpost,1,0.0017653808809250594
fear,pandemic,8,0.014123047047400476
fear,panic,7,0.012357666166475418
fear,perpetrator,1,0.0017653808809250594
fear,persecution,3,0.005296142642775179
fear,police,10,0.017653808809250597
fear,possession,1,0.0017653808809250594
fear,poverty,10,0.017653808809250597
fear,powerful,2,0.003530761761850119
fear,pray,1,0.0017653808809250594
fear,precarious,2,0.003530761761850119
fear,prevent,16,0.02824609409480095
fear,prisoner,1,0.0017653808809250594
fear,problem,29,0.051196045546826725
fear,procedure,16,0.02824609409480095
fear,prognosis,1,0.0017653808809250594
fear,prohibited,2,0.003530761761850119
fear,punish,1,0.0017653808809250594
fear,punished,4,0.007061523523700238
fear,punishment,1,0.0017653808809250594
fear,punitive,2,0.003530761761850119
fear,quarantine,1,0.0017653808809250594
fear,radiation,2,0.003530761761850119
fear,rating,4,0.007061523523700238
fear,recession,1,0.0017653808809250594
fear,recklessness,1,0.0017653808809250594
fear,regulatory,3,0.005296142642775179
fear,reject,5,0.008826904404625299
fear,rejects,1,0.0017653808809250594
fear,reluctant,1,0.0017653808809250594
fear,remains,9,0.015888427928325535
fear,remove,2,0.003530761761850119
fear,resign,1,0.0017653808809250594
fear,restriction,2,0.003530761761850119
fear,revolution,2,0.003530761761850119
fear,rifle,1,0.0017653808809250594
fear,risk,17,0.03001147497572601
fear,risky,1,0.0017653808809250594
fear,rob,1,0.0017653808809250594
fear,ruin,1,0.0017653808809250594
fear,ruined,5,0.008826904404625299
fear,ruinous,1,0.0017653808809250594
fear,rule,12,0.021184570571100715
fear,ruthless,1,0.0017653808809250594
fear,scandal,11,0.019419189690175656
fear,scarcity,1,0.0017653808809250594
fear,sentence,6,0.010592285285550358
fear,shame,3,0.005296142642775179
fear,shock,2,0.003530761761850119
fear,shortage,18,0.03177685585665107
fear,shot,1,0.0017653808809250594
fear,sickness,1,0.0017653808809250594
fear,slave,1,0.0017653808809250594
fear,socialism,3,0.005296142642775179
fear,socialist,4,0.007061523523700238
fear,spasm,1,0.0017653808809250594
fear,speculation,1,0.0017653808809250594
fear,steal,1,0.0017653808809250594
fear,struggle,1,0.0017653808809250594
fear,subjugation,2,0.003530761761850119
fear,suffering,4,0.007061523523700238
fear,suicide,10,0.017653808809250597
fear,suppress,4,0.007061523523700238
fear,surprise,1,0.0017653808809250594
fear,surveillance,2,0.003530761761850119
fear,suspect,1,0.0017653808809250594
fear,suspicion,2,0.003530761761850119
fear,swamp,1,0.0017653808809250594
fear,tactics,1,0.0017653808809250594
fear,terrible,2,0.003530761761850119
fear,terror,7,0.012357666166475418
fear,terrorist,5,0.008826904404625299
fear,threat,5,0.008826904404625299
fear,threaten,1,0.0017653808809250594
fear,threatening,3,0.005296142642775179
fear,torture,4,0.007061523523700238
fear,tragedy,1,0.0017653808809250594
fear,treacherous,1,0.0017653808809250594
fear,treat,4,0.007061523523700238
fear,trickery,1,0.0017653808809250594
fear,tyranny,1,0.0017653808809250594
fear,uncertain,1,0.0017653808809250594
fear,undesirable,1,0.0017653808809250594
fear,unemployed,1,0.0017653808809250594
fear,unknown,1,0.0017653808809250594
fear,unrest,1,0.0017653808809250594
fear,unspeakable,1,0.0017653808809250594
fear,unthinkable,1,0.0017653808809250594
fear,uprising,1,0.0017653808809250594
fear,urgent,3,0.005296142642775179
fear,verge,1,0.0017653808809250594
fear,victim,3,0.005296142642775179
fear,violation,1,0.0017653808809250594
fear,violence,3,0.005296142642775179
fear,violent,1,0.0017653808809250594
fear,volunteer,1,0.0017653808809250594
fear,war,45,0.07944213964162768
fear,warlike,1,0.0017653808809250594
fear,warned,3,0.005296142642775179
fear,warning,5,0.008826904404625299
fear,watch,1,0.0017653808809250594
fear,weight,1,0.0017653808809250594
fear,worrying,1,0.0017653808809250594
fear,worse,8,0.014123047047400476
joy,abundance,1,0.0017653808809250594
joy,accomplished,1,0.0017653808809250594
joy,achieve,5,0.008826904404625299
joy,achievement,1,0.0017653808809250594
joy,acrobat,1,0.0017653808809250594
joy,advance,3,0.005296142642775179
joy,applause,53,0.09356518668902816
joy,approve,2,0.003530761761850119
joy,art,3,0.005296142642775179
joy,baby,1,0.0017653808809250594
joy,banquet,1,0.0017653808809250594
joy,beautiful,2,0.003530761761850119
joy,birth,2,0.003530761761850119
joy,birthday,1,0.0017653808809250594
joy,blessing,1,0.0017653808809250594
joy,bonus,1,0.0017653808809250594
joy,cash,2,0.003530761761850119
joy,celebrating,4,0.007061523523700238
joy,ceremony,1,0.0017653808809250594
joy,child,7,0.012357666166475418
joy,childhood,2,0.003530761761850119
joy,church,2,0.003530761761850119
joy,civilized,2,0.003530761761850119
joy,clean,2,0.003530761761850119
joy,comfort,1,0.0017653808809250594
joy,commemoration,1,0.0017653808809250594
joy,compensate,1,0.0017653808809250594
joy,confidence,5,0.008826904404625299
joy,confident,3,0.005296142642775179
joy,content,3,0.005296142642775179
joy,create,16,0.02824609409480095
joy,cuddle,1,0.0017653808809250594
joy,daughter,1,0.0017653808809250594
joy,dawn,1,0.0017653808809250594
joy,deal,7,0.012357666166475418
joy,delighted,3,0.005296142642775179
joy,doll,3,0.005296142642775179
joy,elite,3,0.005296142642775179
joy,endless,1,0.0017653808809250594
joy,engaged,1,0.0017653808809250594
joy,engaging,3,0.005296142642775179
joy,enjoy,1,0.0017653808809250594
joy,equality,2,0.003530761761850119
joy,established,4,0.007061523523700238
joy,esteem,1,0.0017653808809250594
joy,exceed,1,0.0017653808809250594
joy,excellence,1,0.0017653808809250594
joy,excellent,1,0.0017653808809250594
joy,faith,1,0.0017653808809250594
joy,fanfare,1,0.0017653808809250594
joy,favorite,2,0.003530761761850119
joy,feeling,3,0.005296142642775179
joy,finally,24,0.04236914114220143
joy,food,7,0.012357666166475418
joy,found,3,0.005296142642775179
joy,freedom,35,0.061788330832377086
joy,freely,1,0.0017653808809250594
joy,friendly,3,0.005296142642775179
joy,fulfill,1,0.0017653808809250594
joy,fulfillment,1,0.0017653808809250594
joy,fun,2,0.003530761761850119
joy,garden,1,0.0017653808809250594
joy,gift,3,0.005296142642775179
joy,glad,1,0.0017653808809250594
joy,god,4,0.007061523523700238
joy,good,55,0.09709594845087828
joy,goodness,1,0.0017653808809250594
joy,green,23,0.04060376026127637
joy,happy,14,0.024715332332950837
joy,harmony,2,0.003530761761850119
joy,harvest,3,0.005296142642775179
joy,helpful,1,0.0017653808809250594
joy,highest,6,0.010592285285550358
joy,honest,12,0.021184570571100715
joy,hope,9,0.015888427928325535
joy,humanitarian,1,0.0017653808809250594
joy,humanity,1,0.0017653808809250594
joy,improve,4,0.007061523523700238
joy,improvement,3,0.005296142642775179
joy,income,4,0.007061523523700238
joy,independence,3,0.005296142642775179
joy,inheritance,2,0.003530761761850119
joy,invite,2,0.003530761761850119
joy,journey,1,0.0017653808809250594
joy,joyful,1,0.0017653808809250594
joy,jump,1,0.0017653808809250594
joy,kind,10,0.017653808809250597
joy,labor,3,0.005296142642775179
joy,laugh,1,0.0017653808809250594
joy,laughing,2,0.003530761761850119
joy,leisure,1,0.0017653808809250594
joy,liberation,1,0.0017653808809250594
joy,liberty,2,0.003530761761850119
joy,loyal,2,0.003530761761850119
joy,luck,5,0.008826904404625299
joy,luxury,2,0.003530761761850119
joy,majority,28,0.04943066466590167
joy,marriage,10,0.017653808809250597
joy,marry,3,0.005296142642775179
joy,ministry,14,0.024715332332950837
joy,money,57,0.1006267102127284
joy,mother,1,0.0017653808809250594
joy,music,1,0.0017653808809250594
joy,nursery,2,0.003530761761850119
joy,organ,2,0.003530761761850119
joy,organization,6,0.010592285285550358
joy,pay,24,0.04236914114220143
joy,peace,11,0.019419189690175656
joy,peaceful,7,0.012357666166475418
joy,powerful,2,0.003530761761850119
joy,praised,2,0.003530761761850119
joy,pray,1,0.0017653808809250594
joy,present,7,0.012357666166475418
joy,pretty,4,0.007061523523700238
joy,progress,3,0.005296142642775179
joy,promise,8,0.014123047047400476
joy,prosperous,1,0.0017653808809250594
joy,proud,1,0.0017653808809250594
joy,providing,2,0.003530761761850119
joy,readiness,4,0.007061523523700238
joy,reconciliation,1,0.0017653808809250594
joy,remarkable,1,0.0017653808809250594
joy,resources,4,0.007061523523700238
joy,respect,10,0.017653808809250597
joy,rising,5,0.008826904404625299
joy,romantic,1,0.0017653808809250594
joy,safe,10,0.017653808809250597
joy,salary,1,0.0017653808809250594
joy,save,6,0.010592285285550358
joy,scholarship,1,0.0017653808809250594
joy,sex,3,0.005296142642775179
joy,share,4,0.007061523523700238
joy,shopping,1,0.0017653808809250594
joy,smile,1,0.0017653808809250594
joy,special,22,0.03883837938035131
joy,splendid,1,0.0017653808809250594
joy,strengthening,7,0.012357666166475418
joy,success,3,0.005296142642775179
joy,successful,4,0.007061523523700238
joy,surprise,1,0.0017653808809250594
joy,sweets,1,0.0017653808809250594
joy,teach,2,0.003530761761850119
joy,thankful,1,0.0017653808809250594
joy,treasure,4,0.007061523523700238
joy,treat,4,0.007061523523700238
joy,true,15,0.026480713213875896
joy,vacation,1,0.0017653808809250594
joy,victorious,1,0.0017653808809250594
joy,victory,3,0.005296142642775179
joy,volunteer,1,0.0017653808809250594
joy,vote,25,0.04413452202312649
joy,wealth,5,0.008826904404625299
joy,weight,1,0.0017653808809250594
joy,welcomed,2,0.003530761761850119
joy,wonderful,3,0.005296142642775179
joy,wonderfully,1,0.0017653808809250594
negative,abandoned,2,0.003530761761850119
negative,abolish,2,0.003530761761850119
negative,abolition,5,0.008826904404625299
negative,abortion,1,0.0017653808809250594
negative,absurd,4,0.007061523523700238
negative,absurdity,1,0.0017653808809250594
negative,abundance,1,0.0017653808809250594
negative,abuse,2,0.003530761761850119
negative,abysmal,1,0.0017653808809250594
negative,abyss,3,0.005296142642775179
negative,accident,3,0.005296142642775179
negative,accusing,1,0.0017653808809250594
negative,afraid,9,0.015888427928325535
negative,aggression,1,0.0017653808809250594
negative,aggressive,1,0.0017653808809250594
negative,alarm,4,0.007061523523700238
negative,annoying,1,0.0017653808809250594
negative,antisocial,2,0.003530761761850119
negative,appalling,1,0.0017653808809250594
negative,argue,2,0.003530761761850119
negative,argument,6,0.010592285285550358
negative,argumentative,1,0.0017653808809250594
negative,armaments,3,0.005296142642775179
negative,armed,2,0.003530761761850119
negative,arrest,1,0.0017653808809250594
negative,artillery,1,0.0017653808809250594
negative,ashamed,1,0.0017653808809250594
negative,asylum,15,0.026480713213875896
negative,attack,4,0.007061523523700238
negative,avoid,1,0.0017653808809250594
negative,bad,7,0.012357666166475418
negative,badly,2,0.003530761761850119
negative,ban,9,0.015888427928325535
negative,bang,1,0.0017653808809250594
negative,bankruptcy,2,0.003530761761850119
negative,battle,1,0.0017653808809250594
negative,bearer,1,0.0017653808809250594
negative,beating,1,0.0017653808809250594
negative,biased,1,0.0017653808809250594
negative,blame,6,0.010592285285550358
negative,blatant,2,0.003530761761850119
negative,blinded,1,0.0017653808809250594
negative,blindly,1,0.0017653808809250594
negative,bloated,1,0.0017653808809250594
negative,bloody,2,0.003530761761850119
negative,bluff,1,0.0017653808809250594
negative,bomb,1,0.0017653808809250594
negative,bombard,1,0.0017653808809250594
negative,bonds,6,0.010592285285550358
negative,boring,1,0.0017653808809250594
negative,boycott,1,0.0017653808809250594
negative,breach,1,0.0017653808809250594
negative,brigade,2,0.003530761761850119
negative,broken,8,0.014123047047400476
negative,brunt,2,0.003530761761850119
negative,brutal,3,0.005296142642775179
negative,bureaucracy,5,0.008826904404625299
negative,buried,1,0.0017653808809250594
negative,calls,3,0.005296142642775179
negative,campaigning,1,0.0017653808809250594
negative,cancel,2,0.003530761761850119
negative,cancer,1,0.0017653808809250594
negative,cartel,5,0.008826904404625299
negative,case,29,0.051196045546826725
negative,catastrophe,3,0.005296142642775179
negative,caution,1,0.0017653808809250594
negative,challenge,2,0.003530761761850119
negative,cheap,4,0.007061523523700238
negative,clash,2,0.003530761761850119
negative,coercion,1,0.0017653808809250594
negative,cold,2,0.003530761761850119
negative,coldly,1,0.0017653808809250594
negative,collapse,12,0.021184570571100715
negative,combat,3,0.005296142642775179
negative,communist,3,0.005296142642775179
negative,competition,12,0.021184570571100715
negative,complain,3,0.005296142642775179
negative,complexity,3,0.005296142642775179
negative,complicated,2,0.003530761761850119
negative,compulsion,1,0.0017653808809250594
negative,compulsory,13,0.022949951452025774
negative,conceal,3,0.005296142642775179
negative,concealed,2,0.003530761761850119
negative,concealment,1,0.0017653808809250594
negative,condemn,1,0.0017653808809250594
negative,confinement,1,0.0017653808809250594
negative,confiscate,1,0.0017653808809250594
negative,confiscation,1,0.0017653808809250594
negative,conflict,6,0.010592285285550358
negative,conflicting,1,0.0017653808809250594
negative,contempt,4,0.007061523523700238
negative,contemptible,2,0.003530761761850119
negative,contrary,8,0.014123047047400476
negative,controversial,1,0.0017653808809250594
negative,controversy,1,0.0017653808809250594
negative,conviction,3,0.005296142642775179
negative,correction,1,0.0017653808809250594
negative,corrupt,5,0.008826904404625299
negative,corruption,1,0.0017653808809250594
negative,cowardly,1,0.0017653808809250594
negative,crap,1,0.0017653808809250594
negative,crazy,5,0.008826904404625299
negative,crime,7,0.012357666166475418
negative,criminal,5,0.008826904404625299
negative,crisis,20,0.035307617618501194
negative,criticism,4,0.007061523523700238
negative,criticize,1,0.0017653808809250594
negative,crook,3,0.005296142642775179
negative,cross,1,0.0017653808809250594
negative,crusade,1,0.0017653808809250594
negative,culprit,1,0.0017653808809250594
negative,cutting,1,0.0017653808809250594
negative,damage,8,0.014123047047400476
negative,danger,12,0.021184570571100715
negative,dangerous,14,0.024715332332950837
negative,death,3,0.005296142642775179
negative,debacle,1,0.0017653808809250594
negative,debt,42,0.0741459969988525
negative,deceive,1,0.0017653808809250594
negative,deceiving,1,0.0017653808809250594
negative,deception,1,0.0017653808809250594
negative,decline,7,0.012357666166475418
negative,decrease,1,0.0017653808809250594
negative,defamation,3,0.005296142642775179
negative,defeat,2,0.003530761761850119
negative,deficit,1,0.0017653808809250594
negative,delay,1,0.0017653808809250594
negative,delayed,2,0.003530761761850119
negative,delusion,2,0.003530761761850119
negative,demand,7,0.012357666166475418
negative,demolition,1,0.0017653808809250594
negative,denial,1,0.0017653808809250594
negative,denied,1,0.0017653808809250594
negative,denounce,1,0.0017653808809250594
negative,deny,2,0.003530761761850119
negative,departure,1,0.0017653808809250594
negative,dependence,1,0.0017653808809250594
negative,dependency,1,0.0017653808809250594
negative,dependent,7,0.012357666166475418
negative,deplore,1,0.0017653808809250594
negative,deportation,1,0.0017653808809250594
negative,depreciate,2,0.003530761761850119
negative,depress,1,0.0017653808809250594
negative,depressing,1,0.0017653808809250594
negative,deprivation,2,0.003530761761850119
negative,despair,1,0.0017653808809250594
negative,desperate,2,0.003530761761850119
negative,destroyed,1,0.0017653808809250594
negative,destroying,2,0.003530761761850119
negative,destruction,9,0.015888427928325535
negative,destructive,1,0.0017653808809250594
negative,detention,1,0.0017653808809250594
negative,devastating,3,0.005296142642775179
negative,dictatorial,1,0.0017653808809250594
negative,dictatorship,2,0.003530761761850119
negative,die,21,0.03707299849942625
negative,dilapidated,3,0.005296142642775179
negative,dirty,1,0.0017653808809250594
negative,disagree,1,0.0017653808809250594
negative,disappointed,1,0.0017653808809250594
negative,disaster,9,0.015888427928325535
negative,disastrous,2,0.003530761761850119
negative,discredit,1,0.0017653808809250594
negative,discrimination,1,0.0017653808809250594
negative,disease,5,0.008826904404625299
negative,disgrace,1,0.0017653808809250594
negative,disgraceful,2,0.003530761761850119
negative,disgusting,2,0.003530761761850119
negative,dishonest,1,0.0017653808809250594
negative,disinformation,2,0.003530761761850119
negative,disintegration,2,0.003530761761850119
negative,disparage,2,0.003530761761850119
negative,disposal,1,0.0017653808809250594
negative,dispute,1,0.0017653808809250594
negative,disregard,1,0.0017653808809250594
negative,disregarded,1,0.0017653808809250594
negative,dissolution,1,0.0017653808809250594
negative,distorted,1,0.0017653808809250594
negative,distortion,2,0.003530761761850119
negative,distract,1,0.0017653808809250594
negative,diverse,1,0.0017653808809250594
negative,doubt,3,0.005296142642775179
negative,drought,1,0.0017653808809250594
negative,dumb,1,0.0017653808809250594
negative,dupe,1,0.0017653808809250594
negative,dying,6,0.010592285285550358
negative,embarrassing,2,0.003530761761850119
negative,embezzlement,1,0.0017653808809250594
negative,emergency,14,0.024715332332950837
negative,endless,1,0.0017653808809250594
negative,enemy,1,0.0017653808809250594
negative,enforce,4,0.007061523523700238
negative,enforcement,2,0.003530761761850119
negative,envious,1,0.0017653808809250594
negative,epidemic,2,0.003530761761850119
negative,eradicate,1,0.0017653808809250594
negative,error,1,0.0017653808809250594
negative,espionage,1,0.0017653808809250594
negative,exacerbate,1,0.0017653808809250594
negative,exaggerate,2,0.003530761761850119
negative,examination,1,0.0017653808809250594
negative,excluded,2,0.003530761761850119
negative,excluding,1,0.0017653808809250594
negative,exclusion,2,0.003530761761850119
negative,exhaust,2,0.003530761761850119
negative,exhausted,1,0.0017653808809250594
negative,expenditure,8,0.014123047047400476
negative,expenses,2,0.003530761761850119
negative,expire,2,0.003530761761850119
negative,expired,1,0.0017653808809250594
negative,exposed,1,0.0017653808809250594
negative,expulsion,7,0.012357666166475418
negative,failing,1,0.0017653808809250594
negative,failure,16,0.02824609409480095
negative,fall,6,0.010592285285550358
negative,falling,1,0.0017653808809250594
negative,falter,1,0.0017653808809250594
negative,fat,1,0.0017653808809250594
negative,fatal,2,0.003530761761850119
negative,fate,2,0.003530761761850119
negative,fault,1,0.0017653808809250594
negative,fear,7,0.012357666166475418
negative,fee,1,0.0017653808809250594
negative,feeling,3,0.005296142642775179
negative,fell,4,0.007061523523700238
negative,feudal,1,0.0017653808809250594
negative,feudalism,1,0.0017653808809250594
negative,fictitious,2,0.003530761761850119
negative,fight,7,0.012357666166475418
negative,fighting,7,0.012357666166475418
negative,firearms,1,0.0017653808809250594
negative,fits,4,0.007061523523700238
negative,flee,1,0.0017653808809250594
negative,fool,3,0.005296142642775179
negative,foolish,1,0.0017653808809250594
negative,force,10,0.017653808809250597
negative,forced,3,0.005296142642775179
negative,foreign,29,0.051196045546826725
negative,forget,3,0.005296142642775179
negative,forgotten,2,0.003530761761850119
negative,fraud,4,0.007061523523700238
negative,fuss,1,0.0017653808809250594
negative,gap,4,0.007061523523700238
negative,glaring,1,0.0017653808809250594
negative,government,143,0.2524494659722835
negative,grave,2,0.003530761761850119
negative,gross,6,0.010592285285550358
negative,grotesque,1,0.0017653808809250594
negative,guilt,1,0.0017653808809250594
negative,guilty,5,0.008826904404625299
negative,harass,1,0.0017653808809250594
negative,hardship,3,0.005296142642775179
negative,harm,5,0.008826904404625299
negative,hate,3,0.005296142642775179
negative,hatred,9,0.015888427928325535
negative,hearing,9,0.015888427928325535
negative,helpless,1,0.0017653808809250594
negative,helplessness,1,0.0017653808809250594
negative,hesitation,2,0.003530761761850119
negative,highest,6,0.010592285285550358
negative,hindering,1,0.0017653808809250594
negative,hit,4,0.007061523523700238
negative,holocaust,3,0.005296142642775179
negative,homeless,1,0.0017653808809250594
negative,hopeless,1,0.0017653808809250594
negative,horror,4,0.007061523523700238
negative,horrors,3,0.005296142642775179
negative,hostage,1,0.0017653808809250594
negative,hostility,3,0.005296142642775179
negative,humiliation,1,0.0017653808809250594
negative,hurting,1,0.0017653808809250594
negative,hypocrisy,2,0.003530761761850119
negative,hypocrite,1,0.0017653808809250594
negative,hysteria,7,0.012357666166475418
negative,idiotic,1,0.0017653808809250594
negative,ignorance,1,0.0017653808809250594
negative,ignore,7,0.012357666166475418
negative,ill,16,0.02824609409480095
negative,illegal,9,0.015888427928325535
negative,illiterate,2,0.003530761761850119
negative,illness,2,0.003530761761850119
negative,illusion,2,0.003530761761850119
negative,immediately,7,0.012357666166475418
negative,immoral,1,0.0017653808809250594
negative,imposition,1,0.0017653808809250594
negative,impossible,1,0.0017653808809250594
negative,imprisoned,1,0.0017653808809250594
negative,imprisonment,4,0.007061523523700238
negative,inability,1,0.0017653808809250594
negative,inaction,1,0.0017653808809250594
negative,inadequate,2,0.003530761761850119
negative,inappropriate,1,0.0017653808809250594
negative,income,4,0.007061523523700238
negative,incompetence,3,0.005296142642775179
negative,incompetent,2,0.003530761761850119
negative,incomprehensible,1,0.0017653808809250594
negative,indoctrination,1,0.0017653808809250594
negative,ineffective,1,0.0017653808809250594
negative,inequality,1,0.0017653808809250594
negative,inexplicable,1,0.0017653808809250594
negative,infection,4,0.007061523523700238
negative,inferiority,2,0.003530761761850119
negative,inflated,1,0.0017653808809250594
negative,inflation,20,0.035307617618501194
negative,influence,4,0.007061523523700238
negative,injured,2,0.003530761761850119
negative,injustice,2,0.003530761761850119
negative,insecurity,1,0.0017653808809250594
negative,insolvency,2,0.003530761761850119
negative,insolvent,1,0.0017653808809250594
negative,insult,1,0.0017653808809250594
negative,insulting,1,0.0017653808809250594
negative,interrupt,2,0.003530761761850119
negative,interrupted,3,0.005296142642775179
negative,intervention,3,0.005296142642775179
negative,intimidate,2,0.003530761761850119
negative,intimidation,2,0.003530761761850119
negative,invalidity,1,0.0017653808809250594
negative,invasion,1,0.0017653808809250594
negative,irrelevant,3,0.005296142642775179
negative,irresponsible,6,0.010592285285550358
negative,junk,1,0.0017653808809250594
negative,kill,2,0.003530761761850119
negative,laborious,1,0.0017653808809250594
negative,lack,13,0.022949951452025774
negative,lacking,1,0.0017653808809250594
negative,late,8,0.014123047047400476
negative,lawyer,3,0.005296142642775179
negative,leave,16,0.02824609409480095
negative,lesser,1,0.0017653808809250594
negative,lethal,1,0.0017653808809250594
negative,liberal,2,0.003530761761850119
negative,lie,8,0.014123047047400476
negative,limited,1,0.0017653808809250594
negative,lose,8,0.014123047047400476
negative,losing,4,0.007061523523700238
negative,loss,6,0.010592285285550358
negative,lost,11,0.019419189690175656
negative,lower,6,0.010592285285550358
negative,lowering,1,0.0017653808809250594
negative,lump,3,0.005296142642775179
negative,lurch,1,0.0017653808809250594
negative,lure,1,0.0017653808809250594
negative,lying,3,0.005296142642775179
negative,madman,1,0.0017653808809250594
negative,madness,4,0.007061523523700238
negative,manipulation,2,0.003530761761850119
negative,margin,1,0.0017653808809250594
negative,martyrdom,1,0.0017653808809250594
negative,massacre,4,0.007061523523700238
negative,meaningless,1,0.0017653808809250594
negative,measles,1,0.0017653808809250594
negative,mess,2,0.003530761761850119
negative,minimum,5,0.008826904404625299
negative,minority,4,0.007061523523700238
negative,misconception,1,0.0017653808809250594
negative,misconduct,1,0.0017653808809250594
negative,miserable,4,0.007061523523700238
negative,misery,1,0.0017653808809250594
negative,misguided,5,0.008826904404625299
negative,missing,2,0.003530761761850119
negative,mistake,6,0.010592285285550358
negative,misuse,1,0.0017653808809250594
negative,mob,2,0.003530761761850119
negative,mockery,1,0.0017653808809250594
negative,monster,3,0.005296142642775179
negative,monstrosity,2,0.003530761761850119
negative,mother,1,0.0017653808809250594
negative,muddle,1,0.0017653808809250594
negative,murder,5,0.008826904404625299
negative,murderer,3,0.005296142642775179
negative,negative,4,0.007061523523700238
negative,neglected,3,0.005296142642775179
negative,negligently,1,0.0017653808809250594
negative,noise,1,0.0017653808809250594
negative,nonsense,4,0.007061523523700238
negative,nonsensical,2,0.003530761761850119
negative,objection,1,0.0017653808809250594
negative,objectionable,1,0.0017653808809250594
negative,obstruction,1,0.0017653808809250594
negative,omen,2,0.003530761761850119
negative,opaque,1,0.0017653808809250594
negative,opponent,3,0.005296142642775179
negative,oppose,2,0.003530761761850119
negative,opposed,1,0.0017653808809250594
negative,opposition,16,0.02824609409480095
negative,ordeal,1,0.0017653808809250594
negative,overdue,1,0.0017653808809250594
negative,overflow,1,0.0017653808809250594
negative,overload,1,0.0017653808809250594
negative,overpaid,1,0.0017653808809250594
negative,pandemic,8,0.014123047047400476
negative,panic,7,0.012357666166475418
negative,pathetic,3,0.005296142642775179
negative,patronizing,1,0.0017653808809250594
negative,payment,2,0.003530761761850119
negative,perpetrator,1,0.0017653808809250594
negative,persecution,3,0.005296142642775179
negative,perversion,1,0.0017653808809250594
negative,petty,1,0.0017653808809250594
negative,player,1,0.0017653808809250594
negative,pointless,1,0.0017653808809250594
